campaign_id,project_id,project_title,project_url,project_context
26110,370151-48088,DragonDefender Spam/Imposter Killer,https://cardano.ideascale.com/a/dtd/DragonDefender-Spam-Imposter-Killer/370151-48088,Scam & Imposters are everywhere on YouTube. People are losing millions to these nasty people. It is clear Google needs help in this fight
26110,370006-48088,Crypto Regulation Surveillance,https://cardano.ideascale.com/a/dtd/Crypto-Regulation-Surveillance/370006-48088,"Government regulation can have a major effect on the effectiveness, innovation, value and even viability of cryptocurrency business models"
26110,369533-48088,Cardano Threat Identification,https://cardano.ideascale.com/a/dtd/Cardano-Threat-Identification/369533-48088,As the Cardano network grows and ADA becomes more popular the threats from bad actors will also increase.
26110,369323-48088,WITHDRAW PLEASE,https://cardano.ideascale.com/a/dtd/WITHDRAW-PLEASE/369323-48088,-
26110,369301-48088,WITHDRAW PLEASE,https://cardano.ideascale.com/a/dtd/WITHDRAW-PLEASE/369301-48088,There should be more Mission Driven Pools (MDPs) helping secure Cardano's decentralised network + having a positive impact in the world.
26110,369227-48088,CARDANO DLT-360 RISK RADAR,https://cardano.ideascale.com/a/dtd/CARDANO-DLT-360-RISK-RADAR/369227-48088,"CARDANO and the DLT-space are still very new to the world, with expected and unexpected risks and opportunities arising along the road."
26110,368335-48088,Smart Contract Blacklisting,https://cardano.ideascale.com/a/dtd/Smart-Contract-Blacklisting/368335-48088,Malicious smart contracts threaten market trust throughout the network  Give people access to decentralized negative reputation signals.
26110,367821-48088,Automated Cyber Threat Intelligence,https://cardano.ideascale.com/a/dtd/Automated-Cyber-Threat-Intelligence/367821-48088,"The Cardano ecosystem is producing massive volumes of data, we need a scalable framework to correlate this data into real-time threats."
26110,367184-48088,Cardano Risk Profile Audit,https://cardano.ideascale.com/a/dtd/Cardano-Risk-Profile-Audit/367184-48088,Cardano stakepool operators face a variety of cybersecurity risks that they have not adequately prepared to defend against.
26110,367075-48088,Automated Phishing/Scam Detection,https://cardano.ideascale.com/a/dtd/Automated-Phishing-Scam-Detection/367075-48088,"Cardano giveaway scams are on the rise, with of users losing millions of USD via these scams. We need scalable ways of defending users."
26110,367015-48088,Scam Alert,https://cardano.ideascale.com/a/dtd/Scam-Alert/367015-48088,"New people in the crypto space fall for scams all the time. Organizations, and individuals within the community receive threats of violence."
