campaign_id,project_id,project_title,project_url,project_context
26108,370247-48088,Cardano Health Infrastructure,https://cardano.ideascale.com/a/dtd/Cardano-Health-Infrastructure/370247-48088,Lack of Secure Healthcare Infrastructure to provide needed medical records systems and interoperability to health facilities in Africa.
26108,370233-48088,Withdraw,https://cardano.ideascale.com/a/dtd/Withdraw/370233-48088,Many useful applications are better with IoT devices but building IoT requires specialized knowledge that is somewhat specific to locals.
26108,370167-48088,WiFi Hotspots & Internet Cafes,https://cardano.ideascale.com/a/dtd/WiFi-Hotspots-Internet-Cafes/370167-48088,"Lack of WiFi & availability of affordable computers, available to Africans impedes their progress, we must make it easier & affordable."
26108,370101-48088,Locating Culture,https://cardano.ideascale.com/a/dtd/Locating-Culture/370101-48088,"Mapping cultural resources in growing regions is critical, but difficult to do without ground truth and location-based imagery."
26108,370067-48088,The mwalimu,https://cardano.ideascale.com/a/dtd/The-mwalimu/370067-48088,COVID disruption in schools
26108,370048-48088,WITHDRAW PLEASE,https://cardano.ideascale.com/a/dtd/WITHDRAW-PLEASE/370048-48088,-
26108,369988-48088,Africa Opensource Pharma & Medicine,https://cardano.ideascale.com/a/dtd/Africa-Opensource-Pharma-Medicine/369988-48088,Drug & medical funding is heavily centralised. Africa lacks investment & solutions despite native scientific talent.
26108,369883-48088,Global Sustainable Stories/Usecases,https://cardano.ideascale.com/a/dtd/Global-Sustainable-Stories-Usecases/369883-48088,"There should be more of a spotlight on Cardano projects implemented in Africa, their stories, challenges & solutions across the continent."
26108,369822-48088,Identify access to technology,https://cardano.ideascale.com/a/dtd/Identify-access-to-technology/369822-48088,Without access to the internet it will prove difficult to provide access to as many people as possible.
26108,369801-48088,DApp Binding Arbitration Africa,https://cardano.ideascale.com/a/dtd/DApp-Binding-Arbitration-Africa/369801-48088,African countries have adopted new laws for arbitration of disputes. It is unclear how this will play out in disputes over smart contracts.
26108,369744-48088,Restrictions and barriers,https://cardano.ideascale.com/a/dtd/Restrictions-and-barriers/369744-48088,Africa continent mostly face with the  challenge of barriers and restrictions on both from the financial institutions and individuals
26108,369611-48088,Farm Management Software in Africa,https://cardano.ideascale.com/a/dtd/Farm-Management-Software-in-Africa/369611-48088,small scale farms are losing competitiveness due to a lack of access to modern farming information
26108,369587-48088,Employment Contract Dapp,https://cardano.ideascale.com/a/dtd/Employment-Contract-Dapp/369587-48088,Lack of formal contracts in developing countries may leave both employers and employees up for exploitation.
26108,369579-48088,Fair Pricing for Ethiopian Coffee,https://cardano.ideascale.com/a/dtd/Fair-Pricing-for-Ethiopian-Coffee/369579-48088, Lack of traceability in Ethiopian coffee
26108,369427-48088,Black Rhino,https://cardano.ideascale.com/a/dtd/Black-Rhino/369427-48088,"Numbers of endangered species continue to rise, and no easy way currently exists to support conservation efforts utilizing blockchain."
26108,369339-48088,ADA News in African languages,https://cardano.ideascale.com/a/dtd/ADA-News-in-African-languages/369339-48088,"Education about Cardano must be available in native languages in African communities. However, The crypto world is English-speaking oriented"
26108,369320-48088,African Learning Institutions SPOs,https://cardano.ideascale.com/a/dtd/African-Learning-Institutions-SPOs/369320-48088,Africa's population (2019) below 25 yrs old was 60%. Africa is the world's youngest continent. Youth need more opportunities + more support.
26108,369264-48088,Payment with ADA in Ethiopia,https://cardano.ideascale.com/a/dtd/Payment-with-ADA-in-Ethiopia/369264-48088,People don't see the value of ADA since they can't use it in their daily life and are unable to use any of the existing platforms.
26108,369218-48088,"Connect, Trust, Invest : Africa",https://cardano.ideascale.com/a/dtd/Connect-Trust-Invest-Africa/369218-48088,The perception of Africa as backwards and corrupt is holding back development and critical investment in its young & dynamic population
26108,368932-48088,WITHDRAWN,https://cardano.ideascale.com/a/dtd/WITHDRAWN/368932-48088,"Workers in Africa's informal marketplace do not have the autonomy or tools to legitimize, organize, or stabilize their economy."
26108,368928-48088,Digitised Certificate of Origin,https://cardano.ideascale.com/a/dtd/Digitised-Certificate-of-Origin/368928-48088,Many projects to export goods from Africa fail due to a lack of Certificates of origin.
26108,368891-48088,TheCatalystSchool - Focusing Africa,https://cardano.ideascale.com/a/dtd/TheCatalystSchool-Focusing-Africa/368891-48088,How do we enhance the African community participation in Catalyst process and accelerate Cardano adoption and impact on the continent?
26108,368818-48088,Cardano and Christianity for Africa,https://cardano.ideascale.com/a/dtd/Cardano-and-Christianity-for-Africa/368818-48088,"Further economic identity and empowerment, for financial inclusion across the African continent in harmony with Christianity."
