campaign_id,project_id,project_title,project_url,project_context
26111,370237-48088,GameChanger: IPS Program,https://cardano.ideascale.com/a/dtd/GameChanger-IPS-Program/370237-48088,Direct limited incentives to newcomers and complex tooling will not guarrantee a continuous multilingual onboarding into Cardano
26111,370078-48088,Educational materials about Cardano,https://cardano.ideascale.com/a/dtd/Educational-materials-about-Cardano/370078-48088,"As Cardano ecosystem grows, there is a constant need for educational materials in different languages."
26111,370070-48088,Encourage Adoption in Universities,https://cardano.ideascale.com/a/dtd/Encourage-Adoption-in-Universities/370070-48088,"people tend to follow something that booming. we already heard a lot of success in cryptocurrency, but very few in creating smart contract."
26111,370033-48088,WITHDRAW African Translation Center,https://cardano.ideascale.com/a/dtd/WITHDRAW-African-Translation-Center/370033-48088,Information and resources about Cardano are not easily and widely available unless you speak English. An estimated 75% of people can't.
26111,370032-48088,Catalyst Course in Vietnamese,https://cardano.ideascale.com/a/dtd/Catalyst-Course-in-Vietnamese/370032-48088,A survey on Vietnamese Cardano Com showed that 89% don't know/don't care about Catalyst-an important project that promotes Cardano ecosystem
26111,369895-48088,SPOCRA: Expand Geographic Reach,https://cardano.ideascale.com/a/dtd/SPOCRA-Expand-Geographic-Reach/369895-48088,A communication barrier exists between non-English speaking SPO communities and SPOCRA preventing voices to be heard and content accessible.
26111,369845-48088,CatalystSchool - Eastern Hemisphere,https://cardano.ideascale.com/a/dtd/CatalystSchool-Eastern-Hemisphere/369845-48088,How do we onboard new members of the Eastern Hemisphere community into Catalyst?
26111,369811-48088,Babelada - Translation Community,https://cardano.ideascale.com/a/dtd/Babelada-Translation-Community/369811-48088,Cardano learning resources are affordable for English speakers. What about others? There are 2.26B non English speakers worldwide (Statista)
26111,369789-48088,Indonesian Community Web-Portal,https://cardano.ideascale.com/a/dtd/Indonesian-Community-Web-Portal/369789-48088,"No trusted Indonesian Language web/portal for all about Cardano

Indonesia low proficiency on English

Scattered Community SPOs"
26111,369590-48088,Lovelace translation Portuguese,https://cardano.ideascale.com/a/dtd/Lovelace-translation-Portuguese/369590-48088,The language barrier should be lowered with solutions that bring content in many languages.
26111,369586-48088,Cardano Center Poland - web and SM,https://cardano.ideascale.com/a/dtd/Cardano-Center-Poland-web-and-SM/369586-48088,More than 1 out of 10 Polish people heard about cryptocurrencies. How do we enable and encourage them to get to know the Cardano ecosystem?
26111,369397-48088,Translation - Ukrainian - Russian,https://cardano.ideascale.com/a/dtd/Translation-Ukrainian-Russian/369397-48088,Many people don't speak English well
26111,369393-48088,100 Cardano animations non English,https://cardano.ideascale.com/a/dtd/100-Cardano-animations-non-English/369393-48088,"News & education about Cardano & blockchain should be available in native languages. However, The crypto world is English-speaking oriented"
26111,369337-48088,WITHDRAW PLEASE,https://cardano.ideascale.com/a/dtd/WITHDRAW-PLEASE/369337-48088,-
26111,369326-48088,Translation into Amharic,https://cardano.ideascale.com/a/dtd/Translation-into-Amharic/369326-48088,There are no Cardano content in any of the local languages in Ethiopia
26111,369151-48088,Voter tool translations - AIM,https://cardano.ideascale.com/a/dtd/Voter-tool-translations-AIM/369151-48088,"Voter-tools, the community made tool is only in English. Resources are needed to translate the tool into other languages."
26111,369141-48088,French Intro to Cardano in Burkina,https://cardano.ideascale.com/a/dtd/French-Intro-to-Cardano-in-Burkina/369141-48088,There are just a few educational resources available for African French Speakers
26111,368922-48088,ALDEA Wiki - Phase 2 - Portuguese,https://cardano.ideascale.com/a/dtd/ALDEA-Wiki-Phase-2-Portuguese/368922-48088,There is no place where to find all the documentation and information being produced by an ever growing Cardano community.
26111,368887-48088,The Catalyst School - Multilanguage,https://cardano.ideascale.com/a/dtd/The-Catalyst-School-Multilanguage/368887-48088,How do we facilitate and support the participation of non-fluent/native English speakers in Project Catalyst?
26111,368876-48088,Coding Pods,https://cardano.ideascale.com/a/dtd/Coding-Pods/368876-48088,We are at a disadvantage if we are unable to communicate technological innovations because of language barriors.
26111,368844-48088,On-boarding East Asia Today!,https://cardano.ideascale.com/a/dtd/On-boarding-East-Asia-Today!/368844-48088,"Despite a population of billions, East Asians are underrepresented in Catalyst due to a lack of localised content."
26111,368758-48088,Short videos in (african) french,https://cardano.ideascale.com/a/dtd/Short-videos-in-african-french/368758-48088,There's a lack of videos in (african) french about the working of Cardano's blockchain.
26111,368748-48088,Localize Yoroi in French,https://cardano.ideascale.com/a/dtd/Localize-Yoroi-in-French/368748-48088,Yoroi light-weight is crucial as everyday users will use it to interact with the Cardano ecosystem at large.
26111,368686-48088,Translate NFT-MAKER to German,https://cardano.ideascale.com/a/dtd/Translate-NFT-MAKER-to-German/368686-48088,"The entry barrier for non-English speaking people to Cardano products is very high, this slows adoption down significantly."
26111,368585-48088,Cardano news in Chinese,https://cardano.ideascale.com/a/dtd/Cardano-news-in-Chinese/368585-48088,"In Taiwan, a lot of people know ADA, but only very few of them have heard of Cardano Project Catalyst. This is due to language barriers."
26111,368506-48088,Cardano BI - Native languages,https://cardano.ideascale.com/a/dtd/Cardano-BI-Native-languages/368506-48088,The Cardano BI solution currently supports English. To support more languages we must add some functionality and get help from translators
26111,368481-48088,Cardano Romania Community Knowledge,https://cardano.ideascale.com/a/dtd/Cardano-Romania-Community-Knowledge/368481-48088,Cardano blockchain doesn't have content in Romania and community is struggling if they don't speak English very well
26111,368463-48088,[Romania] Cardano Business Club,https://cardano.ideascale.com/a/dtd/Romania-Cardano-Business-Club/368463-48088,Cardano Romania entrepreneurial community is not at all developed and lacks the means to come together and co-create value
26111,368327-48088,Multi-Source Translation Pipeline,https://cardano.ideascale.com/a/dtd/Multi-Source-Translation-Pipeline/368327-48088,"Allow more public content to be available in multiple languages

- Developer Documentation

- Tutorials

- Blog posts

- Catalyst Proposals"
26111,367834-48088,Bring Smart Contracts to Vietnam,https://cardano.ideascale.com/a/dtd/Bring-Smart-Contracts-to-Vietnam/367834-48088,Detailed step-by-step instructions and feasible examples for learning Marlowe and Plutus are not available in the Vietnamese language.
26111,367666-48088,Educational Content in a Single Web,https://cardano.ideascale.com/a/dtd/Educational-Content-in-a-Single-Web/367666-48088,The extensive library of educational content for the development in Cardano is inefficiently dispersed and barely translated into Spanish.
26111,367638-48088,A Graphic Cardano Knowledge Corpus,https://cardano.ideascale.com/a/dtd/A-Graphic-Cardano-Knowledge-Corpus/367638-48088,"Human language (text or speech) is varied, nuanced, & not the optimal exclusive medium for learning complex systems, concepts, or processes."
26111,367619-48088,Multilingual NFT artist Giveaway,https://cardano.ideascale.com/a/dtd/Multilingual-NFT-artist-Giveaway/367619-48088,"How to increase ADA exposure to our Stake SPO delegation and Rewards system?

In a multilingual, worldwide stage."
26111,367616-48088,Multilingual Cardano Chatbot & KB,https://cardano.ideascale.com/a/dtd/Multilingual-Cardano-Chatbot-KB/367616-48088,"Learning about Cardano shouldn't require English. Globally, 83% of people don't speak English & 58 other languages have 20mil+ speakers."
26111,367593-48088,SEMANA CARDANO,https://cardano.ideascale.com/a/dtd/SEMANA-CARDANO/367593-48088,I am trying to dissolve the English Language barrier making Cardano fully accessible to the second most natively spoken language: Spanish.
26111,367091-48088,Content translation for Chinese,https://cardano.ideascale.com/a/dtd/Content-translation-for-Chinese/367091-48088,"- Chinese version of the Cardano related content is needed.

- Project Catalyst mainly in English, barrier to Chinese speakers."
