campaign_id,project_id,project_title,project_url,project_context
26115,370252-48088,SoHo Ex - Physically backed NFTs,https://cardano.ideascale.com/a/dtd/SoHo-Ex-Physically-backed-NFTs/370252-48088,"Most NFTs are digital art and not backed by physical assets.

The physical shoe resale market is $6B but plagued with fraud and bots."
26115,370251-48088,Sustainable Footwear & Prosumers,https://cardano.ideascale.com/a/dtd/Sustainable-Footwear-Prosumers/370251-48088,Generation gatekeepers should enable consumers' contribution in the creative process to achieve a holistic footwear business.
26115,370246-48088,Phygital Hub for Local NFTs & DAOOH,https://cardano.ideascale.com/a/dtd/Phygital-Hub-for-Local-NFTs-DAOOH/370246-48088,"F6 NFT projects face expensive local unawareness and adoption; just as the contents of nearby businesses, initiatives, creators and groups."
26115,370225-48088,A Simple Cardano NFT Mobile Wallet,https://cardano.ideascale.com/a/dtd/A-Simple-Cardano-NFT-Mobile-Wallet/370225-48088,"It's a mobile-first era. There're some Cardano mobile wallet apps, but none of them are designed for those who are not familiar with crypto."
26115,370204-48088,( place holder ),https://cardano.ideascale.com/a/dtd/place-holder/370204-48088,(place holder)
26115,370199-48088,(place holder),https://cardano.ideascale.com/a/dtd/place-holder/370199-48088,(place holder)
26115,370191-48088,Global Network of Crypto Lawyers,https://cardano.ideascale.com/a/dtd/Global-Network-of-Crypto-Lawyers/370191-48088,"Legal professionals are the gatekeepers to ownership & transfer of assets, we need them to understand & use NFTs for worldwide adoption"
26115,370189-48088,Mortgage Equity Realisation,https://cardano.ideascale.com/a/dtd/Mortgage-Equity-Realisation/370189-48088,Homeowners can only realise their equity % gains of ownership upon sale of asset whilst seeing money outgoing each month.
26115,370188-48088,Engaging eco-NFTs for the Planet,https://cardano.ideascale.com/a/dtd/Engaging-eco-NFTs-for-the-Planet/370188-48088,Bitcoin and ethereum's proof of work ecosystem has done huge damage to the environment due to the computations required for mining.
26115,370178-48088,Verifiable Game Achievement NFT,https://cardano.ideascale.com/a/dtd/Verifiable-Game-Achievement-NFT/370178-48088,Games have shown great potential for people to engage. But there is high friction for the creative to publish their game and make a living.
26115,370161-48088,ADA trading metaverse,https://cardano.ideascale.com/a/dtd/ADA-trading-metaverse/370161-48088,Investments in appreciating or dividend paying assets have been the preserve of the wealthy; cryptocurrency and NFTs can redress the balance
26115,370147-48088,Cornucopias The Island NFT Game,https://cardano.ideascale.com/a/dtd/Cornucopias-The-Island-NFT-Game/370147-48088,Gaming needs to evolve to incorporate blockchain and NFT technology as too much money is wasted on assets that are locked in games.
26115,370142-48088,Tech Town Cardano,https://cardano.ideascale.com/a/dtd/Tech-Town-Cardano/370142-48088,"""Show me Cardano!""

There is no site for showcasing products and DApps developers can build on Cardano and offer them to potential investors"
26115,370120-48088,WITHDRAWN NFTs w/ Real World Assets,https://cardano.ideascale.com/a/dtd/WITHDRAWN-NFTs-w-Real-World-Assets/370120-48088,"NFTs currently have no real world use. For the NFT space to mature, established assets need to be cryptographically linked to them."
26115,370110-48088,Easy use NFT games to the masses.,https://cardano.ideascale.com/a/dtd/Easy-use-NFT-games-to-the-masses/370110-48088,Nft games for the average gamer are too difficult to access. The price to play is often to high leaving the majority of Gamers sidelined.
26115,370020-48088,WITHDRAW,https://cardano.ideascale.com/a/dtd/WITHDRAW/370020-48088,Cardano aims to alleviate poverty in African countries. Play-to-earn games are currently revolutionizing NFTs and can reduce poverty.
26115,370015-48088,Building Affordable Houses Quickly,https://cardano.ideascale.com/a/dtd/Building-Affordable-Houses-Quickly/370015-48088,There is a worldwide housing shortage! Cardano can solve this with NFTs & Blockchain while creating employment & quality homes globally.
26115,369985-48088,Souvenir,https://cardano.ideascale.com/a/dtd/Souvenir/369985-48088,Travellers and tourists don't have a digital showcase to show off the places they visited. There no such trusted global platform exists
