campaign_id,project_id,project_title,project_url,project_context
26103,370255-48088,Cardol.io: Portfolio Tracker,https://cardano.ideascale.com/a/dtd/Cardol-io-Portfolio-Tracker/370255-48088,Cardano ecosystem is exploding outward & upward. It's increasingly difficult to easily & effectively track your assets across new projects
26103,370235-48088,Cardano Blue NFT Marketplace,https://cardano.ideascale.com/a/dtd/Cardano-Blue-NFT-Marketplace/370235-48088,"Since Mary hard-fork, there's been a lot happening around NFTs on Cardano, but everything seems to be moving slowly."
26103,370215-48088,Cardano Healthcare Infrastructure,https://cardano.ideascale.com/a/dtd/Cardano-Healthcare-Infrastructure/370215-48088,"There is no truly secure, trustless, and Decentralized Healthcare Infrastructure & Information Exchange."
26103,370206-48088,(place holder),https://cardano.ideascale.com/a/dtd/place-holder/370206-48088,(place holder)
26103,370175-48088,NAGchi,https://cardano.ideascale.com/a/dtd/NAGchi/370175-48088,"Finding the ""vehicle"" to drive mass adoption, increase utility, while educating and strengthening the security of Cardano is a puzzle."
26103,370156-48088,Staking Pool as a Service,https://cardano.ideascale.com/a/dtd/Staking-Pool-as-a-Service/370156-48088,"Setting up a staking pool is demanding. Even by doing everything by the book, you still need 3rd party scripts and careful management."
26103,370143-48088,Point-of-Sale & Website Checkout,https://cardano.ideascale.com/a/dtd/Point-of-Sale-Website-Checkout/370143-48088,People need to encounter Crypto options to pay in person & online more often in order to become more comfortable & build mass adoption
26103,370137-48088,WITHDRAWN,https://cardano.ideascale.com/a/dtd/WITHDRAWN/370137-48088,details later.
26103,370128-48088,Cardano based trading card game TCG,https://cardano.ideascale.com/a/dtd/Cardano-based-trading-card-game-TCG/370128-48088,"Despite technical superiority, predecessor blockchain TCGs have not experienced broad adoption of traditional TCGs like magic the gathering"
26103,370112-48088,Proof of Burn Challenge,https://cardano.ideascale.com/a/dtd/Proof-of-Burn-Challenge/370112-48088, An App for those who desire to Burn ADA does not exist.
26103,370102-48088,Realestate transaction platform,https://cardano.ideascale.com/a/dtd/Realestate-transaction-platform/370102-48088,Today there are no real standards When it comes to transactions between companies. Every large transaction will consume too much time.
26103,370068-48088,B2B Ecosystem,https://cardano.ideascale.com/a/dtd/B2B-Ecosystem/370068-48088,"How to giving suppliers the tools necessary to reach a global audience for their products, and by helping buyers find products and suppliers"
26103,370037-48088,Pilot traceability of vegetables,https://cardano.ideascale.com/a/dtd/Pilot-traceability-of-vegetables/370037-48088,How do users know the origin and quality of fruits and vegetables when buying and eating?
26103,370010-48088,Liquidity for cross-border payments,https://cardano.ideascale.com/a/dtd/Liquidity-for-cross-border-payments/370010-48088,"Traditional banks shut down nearly 180 days per year, creating liquidity shortages for cross-border Money Transfer Operators (MTOs)"
26103,369996-48088,M2 Realfi openhardware,https://cardano.ideascale.com/a/dtd/M2-Realfi-openhardware/369996-48088,There are no hardware platforms for payment in real world (shop) locations
26103,369956-48088,communitybond.io Integrate,https://cardano.ideascale.com/a/dtd/communitybond-io-Integrate/369956-48088,SME's and local retail stores don't have the time or the knowledge to effectively build community loyalty or CRM.
26103,369933-48088,'Donors choose - like' application,https://cardano.ideascale.com/a/dtd/Donors-choose-like-application/369933-48088,"It is difficult to donate in charitable institutions because of transparency issues, corruption and traceability."
26103,369922-48088,P2P IoT Marketplaces - Adosia IoT,https://cardano.ideascale.com/a/dtd/P2P-IoT-Marketplaces-Adosia-IoT/369922-48088,P2P marketplaces do not exist for end-to-end custom IoT integrations. Creating such markets for IoT will create new economic opportunities
26103,369851-48088,Ecommerce and lending platform,https://cardano.ideascale.com/a/dtd/Ecommerce-and-lending-platform/369851-48088,"Today SMBs in India face a lot of problems like an aggressive promotional strategy from big eCommerce, lending, fraud detection,  SCM, etc"
26103,369846-48088,IG-inspired DApp for Pet lover,https://cardano.ideascale.com/a/dtd/IG-inspired-DApp-for-Pet-lover/369846-48088,"Current market landscape: gambling and play-to-earn games are mainstream, but a DApp ties in passion & real pet is missing."
26103,369839-48088,Individuals Security Tracking,https://cardano.ideascale.com/a/dtd/Individuals-Security-Tracking/369839-48088,Death often occurs when individuals are not found in time in disaster areas. The application would work with emergency services.
26103,369806-48088,Upper/Cut! Unity Card Game dApp,https://cardano.ideascale.com/a/dtd/Upper-Cut!-Unity-Card-Game-dApp/369806-48088,Low-scope dApps - especially indie games - that  integrate NFTs are often ineffective at drawing new users into the ecosystem.
26103,369787-48088,WITHDRAWN,https://cardano.ideascale.com/a/dtd/WITHDRAWN/369787-48088,"In order to participate in property/land investment, one must have capital and/or credit. This reduces access to a wider audience."
26103,369766-48088,WITHDRAWN,https://cardano.ideascale.com/a/dtd/WITHDRAWN/369766-48088,"Food delivery service apps manipulate the rideshare marketplace and siphon off wealth from the riders, drivers, and merchants."
26103,369758-48088,WITHDRAW,https://cardano.ideascale.com/a/dtd/WITHDRAW/369758-48088,"sorry, submitted originally in wrong category"
26103,369727-48088,Financial Literacy For All,https://cardano.ideascale.com/a/dtd/Financial-Literacy-For-All/369727-48088,"Financial illiteracy is a major issue across the world. Cardano needs a platform where users can easily discuss, learn, earn, save & invest."
26103,369715-48088,Decentralized conflict resolution,https://cardano.ideascale.com/a/dtd/Decentralized-conflict-resolution/369715-48088,"Conflicts and disputes always arise on projects. In remote work, these are harder to solve, and can lead to the death of a project."
26103,369713-48088,Decentralized Content Network,https://cardano.ideascale.com/a/dtd/Decentralized-Content-Network/369713-48088,Open access libraries lack: funding for authors; usage statistics; effective decentralization; content organization and license enforcement.
26103,369613-48088,CcNFTs: Empowering Musicians,https://cardano.ideascale.com/a/dtd/CcNFTs-Empowering-Musicians/369613-48088,"The Classical music field is dominated by centralization, making it dysfunctional and taking away from overall potential impact on the world"
26103,369576-48088,cardway.finance - A payment gateway,https://cardano.ideascale.com/a/dtd/cardway-finance-A-payment-gateway/369576-48088,"For merchants from developing countries it is not practical to accept ADA as a means of payment. Therefore, restricting mass adoption."
26103,369515-48088,Develop to Earn,https://cardano.ideascale.com/a/dtd/Develop-to-Earn/369515-48088,"Open source developers are not rewarded monetarily enough. Platforms offer nonredeemable ""points"" for contributions rather than crypto."
26103,369499-48088,DAOs to Fund Projects,https://cardano.ideascale.com/a/dtd/DAOs-to-Fund-Projects/369499-48088,"Small projects seeking funding are often overlooked by investors. But what if contributors received more in return for their initial ""loan""?"
26103,369408-48088,Help Renters Access Homeownership,https://cardano.ideascale.com/a/dtd/Help-Renters-Access-Homeownership/369408-48088,"Real estate equity can be a key to long-term financial security, but financial access to homeownership is diminishing for too many renters."
26103,369403-48088,Aregato - ADA ebook marketplace,https://cardano.ideascale.com/a/dtd/Aregato-ADA-ebook-marketplace/369403-48088,"Ebooks market is highly centralized, censored, and dominated by Amazon Kindle. There is a general lack of marketplaces in the crypto world"
26103,369342-48088,Telegram Bot Wallet,https://cardano.ideascale.com/a/dtd/Telegram-Bot-Wallet/369342-48088,Telegram is widely used in Ethiopia but there is no way to use ADA through telegram nor even any way to purchase ADA in Ethiopia.
26103,369315-48088,WITHDRAW PLEASE,https://cardano.ideascale.com/a/dtd/WITHDRAW-PLEASE/369315-48088,-
26103,369308-48088,NFTree: regenerating the planet,https://cardano.ideascale.com/a/dtd/NFTree-regenerating-the-planet/369308-48088,"Climate breakdown is increasing the severity of weather conditions as floods, storms, unprecedented heatwaves, deadly air pollution."
26103,369292-48088,Car service history,https://cardano.ideascale.com/a/dtd/Car-service-history/369292-48088,"There are a lot of cars on the market with ""grey"" history often people buy based on verbal declaration fro sellers or paper-based records."
26103,369219-48088,Private Transactions on Cardano,https://cardano.ideascale.com/a/dtd/Private-Transactions-on-Cardano/369219-48088,Cardano needs its own private transactions protocol to protect its users from linking their real-world identities to wallets.
26103,369215-48088,de-way: empowering ideas,https://cardano.ideascale.com/a/dtd/de-way-empowering-ideas/369215-48088,A platform is required to unite retail investors and entrepreneurs together to have an idea implemented with transparency and governance.
26103,369179-48088,Multisig For Building EVM Bridges,https://cardano.ideascale.com/a/dtd/Multisig-For-Building-EVM-Bridges/369179-48088,"Multisig currently exists in the Cardano ecosystem, however there is no go-to solution to coordinate sharing and signing the transaction"
26103,369136-48088,Fight scammers & protect Cardano,https://cardano.ideascale.com/a/dtd/Fight-scammers-protect-Cardano/369136-48088,"The growing scam problem threatens entire eco-system, the community and all users, potentially stealing unrecoverable value from all"
26103,369126-48088,Vanity Address Generator,https://cardano.ideascale.com/a/dtd/Vanity-Address-Generator/369126-48088,Cardano wallet addresses lack readability and familiarity.
26103,369118-48088,Gamify Your Life using Cardano,https://cardano.ideascale.com/a/dtd/Gamify-Your-Life-using-Cardano/369118-48088,I'm trying to solve the problem of keeping people motivated and engaged in achieving their tasks / goals in real life using a Gamified App.
26103,369107-48088,Estati - Real Estate Investments,https://cardano.ideascale.com/a/dtd/Estati-Real-Estate-Investments/369107-48088,How can real estate transactions be facilitated on the blockchain using smart contracts?
26103,369097-48088,AdaQuest(aka The Quest for Ada),https://cardano.ideascale.com/a/dtd/AdaQuest-aka-The-Quest-for-Ada/369097-48088,Building the first mobile classic fantasy MRPG Game in a world called ADA. Fully related game design to Cardano´s blockchain technology.
26103,369086-48088,Tales In The Blocks|Collab-writing,https://cardano.ideascale.com/a/dtd/Tales-In-The-Blocks-Collab-writing/369086-48088,"Writing and drawing are seen as single person activity, what could be the result of a collaborative piece?"
